SEQ,ADM_CD,ZONE,DONG,DISTRICT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_TIME,FLUD_DPWT,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,HOUR_RAINFALL,PRECI_YYMMDDHH,PRECI_HH
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,1.5,20090716,1
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,5.0,20090716,2
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,3.0,20090716,3
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,3.5,20090716,4
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,3.5,20090716,5
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,8.5,20090716,6
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,39.0,20090716,7
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,78.0,20090716,8
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,54.5,20090716,9
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,46.0,20090716,10
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,15.5,20090716,11
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,6.0,20090716,12
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,2.5,20090716,13
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,14
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,15
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,16
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,17
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,18
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,19
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,20
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,21
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,22
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,23
30581,2638010500,사하구,장림동,장림지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,1.98,0.0,20090716,24
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,1.5,20090716,1
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,5.0,20090716,2
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,3.0,20090716,3
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,3.5,20090716,4
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,3.5,20090716,5
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,8.5,20090716,6
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,39.0,20090716,7
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,78.0,20090716,8
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,54.5,20090716,9
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,46.0,20090716,10
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,15.5,20090716,11
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,6.0,20090716,12
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,2.5,20090716,13
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,14
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,15
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,16
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,17
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,18
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,19
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,20
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,21
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,22
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,23
30582,2650010500,수영구,남천동,남천지구,20090716,20090716,600.0,1000.0,4.0,0,2,7,4.5,3.12,0.0,20090716,24
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,1.5,20090716,1
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,5.0,20090716,2
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,3.0,20090716,3
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,3.5,20090716,4
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,3.5,20090716,5
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,8.5,20090716,6
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,39.0,20090716,7
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,78.0,20090716,8
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,54.5,20090716,9
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,46.0,20090716,10
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,15.5,20090716,11
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,6.0,20090716,12
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,2.5,20090716,13
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,14
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,15
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,16
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,17
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,18
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,19
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,20
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,21
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,22
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,23
30583,2635010800,해운대구,송정동,송정지구1-1,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,2.1,0.0,20090716,24
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,1.5,20090716,1
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,5.0,20090716,2
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,3.0,20090716,3
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,3.5,20090716,4
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,3.5,20090716,5
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,8.5,20090716,6
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,39.0,20090716,7
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,78.0,20090716,8
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,54.5,20090716,9
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,46.0,20090716,10
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,15.5,20090716,11
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,6.0,20090716,12
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,2.5,20090716,13
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,14
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,15
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,16
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,17
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,18
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,19
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,20
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,21
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,22
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,23
30584,2635010800,해운대구,송정동,송정지구1-2,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,3.47,0.0,20090716,24
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,1.5,20090716,1
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,5.0,20090716,2
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,3.0,20090716,3
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,3.5,20090716,4
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,3.5,20090716,5
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,8.5,20090716,6
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,39.0,20090716,7
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,78.0,20090716,8
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,54.5,20090716,9
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,46.0,20090716,10
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,15.5,20090716,11
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,6.0,20090716,12
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,2.5,20090716,13
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,14
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,15
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,16
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,17
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,18
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,19
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,20
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,21
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,22
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,23
30585,2635010800,해운대구,송정동,송정지구1-3,20090716,20090716,700.0,1100.0,4.0,0,2,7,4.5,3.92,0.0,20090716,24
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,1.5,20090716,1
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,5.0,20090716,2
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,3.0,20090716,3
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,3.5,20090716,4
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,3.5,20090716,5
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,8.5,20090716,6
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,39.0,20090716,7
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,78.0,20090716,8
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,54.5,20090716,9
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,46.0,20090716,10
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,15.5,20090716,11
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,6.0,20090716,12
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,2.5,20090716,13
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,14
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,15
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,16
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,17
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,18
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,19
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,20
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,21
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,22
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,23
30586,2635010800,해운대구,송정동,송정지구1-4,20090716,20090716,700.0,1100.0,4.0,0,60,100,80.0,0.3,0.0,20090716,24
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,1.5,20090716,1
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,5.0,20090716,2
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,3.0,20090716,3
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,3.5,20090716,4
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,3.5,20090716,5
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,8.5,20090716,6
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,39.0,20090716,7
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,78.0,20090716,8
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,54.5,20090716,9
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,46.0,20090716,10
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,15.5,20090716,11
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,6.0,20090716,12
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,2.5,20090716,13
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,14
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,15
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,16
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,17
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,18
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,19
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,20
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,21
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,22
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,23
30587,2635010600,해운대구,중동,중동지구,20090716,20090716,700.0,1100.0,4.0,0,7,15,11.0,4.65,0.0,20090716,24
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,1
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,2
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,3.0,20110727,3
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,11.5,20110727,4
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,5
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.5,20110727,6
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,12.0,20110727,7
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,32.5,20110727,8
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,70.5,20110727,9
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,65.5,20110727,10
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,22.5,20110727,11
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,21.0,20110727,12
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,6.0,20110727,13
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,14
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,15
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,16
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,17
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,18
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,19
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,20
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,21
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,22
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,23
30907,2629000000,남구,용호동,용호지구,20110727,20110727,700.0,1300.0,6.0,0,15,30,22.5,3.77,0.0,20110727,24
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,1
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,2
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,3
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,4
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,5
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,6
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,7
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,8
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,9
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,10
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,11
32490,2644010400,강서구,명지동,명지지구,20120914,20120917,0.0,0.0,59.0,0,0,2,1.0,1.55,0.0,20120913,12
