DONG,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
민락동,0.39202535697836255,0.3894673124687588,0.3894673124687588,0.3894673124687588,0.3894673124687588,0.3894673124687588,0.3894673124687588,0.3894673124687588,0.4043739445514714,0.3894673124687588,0.3920253569783604,0.3920253569783604,0.3894673124687588,0.3964062441702297,0.3964062441702297,0.4385818491865491,0.4179692496389463,0.46697886225429974,0.4125152884408447,0.48850138196260057,0.47000439418545653,0.4971085137759427,0.8216246589342078,0.4654356354777434,0.47294446788592576,0.3894673124687588,0.3894673124687588,0.3894673124687588
반여동,0.1815937390270899,0.16249180578357797,0.16249180578357797,0.16249180578357797,0.16249180578357797,0.16249180578357797,0.16249180578357797,0.16249180578357797,0.23894129408632522,0.16249180578357797,0.1815937390270899,0.1815937390270899,0.16249180578357797,0.18262222631467548,0.18262222631467548,0.2460358863885185,0.23997384992804793,0.4200122700178235,0.2371945774718616,0.3940531466440506,0.42082607856008425,0.41512111970351295,0.5374709475802817,0.4188426634549526,0.42324803958018753,0.16249180578357797,0.16249180578357797,0.16249180578357797
범일동,0.27633706218801385,0.27633706218801385,0.27633706218801385,0.27633706218801385,0.27633706218801385,0.27633706218801385,0.27633706218801385,0.27434474254215785,0.2628888620405037,0.27597105378335784,0.27597105378335784,0.27571776257677627,0.2758453259303205,0.27518947843946595,0.27518947843946595,0.5304194833662225,0.39014725586955273,0.2626848678084056,0.5304194833662225,0.517515395844286,0.5158534239956886,0.4070167414178234,0.40325346520257466,0.389054261947819,0.5308850823156196,0.27621693812615244,0.27633706218801385,0.27633706218801385
부곡동,0.6240749268395324,0.6240749268395324,0.6259474307026789,0.6240749268395324,0.6240749268395324,0.6240749268395324,0.6240749268395324,0.6259474307026789,0.6315717438179138,0.6240749268395324,0.6278227409693986,0.6259474307026789,0.6259474307026789,0.6296983677974438,0.6278227409693986,0.6826833302845712,0.6327579021361828,0.6843543882759797,0.6334402382957424,0.6327579021361828,0.6876849665962419,0.7238225251089705,0.7229345739492417,0.7191141460744193,0.7685430222542924,0.6259474307026789,0.6240749268395324,0.6240749268395324
사직동,0.489037413970408,0.487423852808359,0.487423852808359,0.487423852808359,0.487423852808359,0.487423852808359,0.487423852808359,0.487423852808359,0.46298230430982423,0.489037413970408,0.487423852808359,0.489037413970408,0.489037413970408,0.489037413970408,0.49056607987469003,0.3504098615755077,0.34761341193849504,0.36817407180654393,0.3504098615755077,0.3439125805741781,0.3688906461761168,0.5913371929313809,0.5915818486530583,0.36083149726454145,0.3619611224812047,0.489037413970408,0.487423852808359,0.487423852808359
석대동,0.4278690928284258,0.42702050626669075,0.42702050626669075,0.42702050626669075,0.42702050626669075,0.42702050626669075,0.42702050626669075,0.42702050626669075,0.39676863130534457,0.42702050626669075,0.4278690928284258,0.4278690928284258,0.42702050626669075,0.42298992817402364,0.42298992817402364,0.45525731082168075,0.4409324038062956,0.6328479767106735,0.41250468319036004,0.43517713270859043,0.6358829850711174,0.43674669400681265,0.7875965664963016,0.6363847988009148,0.6388349778482747,0.42702050626669075,0.42702050626669075,0.42702050626669075
성북동,0.3652247523934967,0.3652247523934967,0.3652247523934967,0.3652247523934967,0.3652247523934967,0.3652247523934967,0.3652247523934967,0.366218103043051,0.07028496958922523,0.3653392421280761,0.36539848627424093,0.3653392421280761,0.3655210271486108,0.3657151468714791,0.3656490492419535,0.0805345418521141,0.07136883320945289,0.1882290709893052,0.3659937679939594,0.3655210271486108,0.07028496958922523,0.14696561223419075,0.091753219685289,0.17748680115470858,0.20960647476082878,0.3652247523934967,0.3652247523934967,0.3652247523934967
송정동,0.1625880295801483,0.14329300270575307,0.14329300270575307,0.14329300270575307,0.14329300270575307,0.14329300270575307,0.14329300270575307,0.14329300270575307,0.23809173864817407,0.14329300270575307,0.1625880295801483,0.1625880295801483,0.14329300270575307,0.18177854657922707,0.18177854657922707,0.2448644842973866,0.23892437555315948,0.4185537747498147,0.24055295601593485,0.39241369288020034,0.4208857376729994,0.39366450808022685,0.5360294311981353,0.2507403954786507,0.4217029991991118,0.14329300270575307,0.14329300270575307,0.14329300270575307
수안동,0.34035802329181175,0.33865184073444854,0.33865184073444854,0.33865184073444854,0.33865184073444854,0.33865184073444854,0.33865184073444854,0.33865184073444854,0.3500171417107967,0.34035802329181175,0.33865184073444854,0.34035802329181175,0.34035802329181175,0.34035802329181175,0.3280508544994786,0.3496963942703277,0.35033464301094497,0.3500989560183692,0.3496963942703277,0.6026461598550905,0.34991777971694416,0.5952988399610442,0.5947773572506598,0.6393822613293341,0.607819696583069,0.34035802329181175,0.33865184073444854,0.33865184073444854
수영동,0.4993622581579176,0.4922342849779425,0.4922342849779425,0.4922342849779425,0.4922342849779425,0.4922342849779425,0.4922342849779425,0.4922342849779425,0.5424659173004454,0.4922342849779425,0.4993622581579184,0.4993622581579184,0.4922342849779425,0.5254835146360115,0.5254835146360115,0.5755365143164952,0.5723628435783884,0.6029332996874903,0.5490974599421575,0.6044372694819437,0.6013384136359825,0.6047487181371274,0.8423282067588662,0.6022919651710694,0.6023886296569696,0.4922342849779425,0.4922342849779425,0.4922342849779425
안락동,0.238326262556929,0.2360327916734701,0.2360327916734701,0.2360327916734701,0.2360327916734701,0.2360327916734701,0.2360327916734701,0.2360327916734701,0.24859843997131686,0.238326262556929,0.2360327916734701,0.238326262556929,0.238326262556929,0.238326262556929,0.2407304772056902,0.21525540623333433,0.28836179732958295,0.18259257015302027,0.21525540623333433,0.24001873556405234,0.21200985971434888,0.5778242592670215,0.581123820212812,0.5577317690025138,0.2283068687091587,0.238326262556929,0.2360327916734701,0.2360327916734701
암남동,0.4166095627349729,0.4166095627349729,0.4166095627349729,0.4166095627349729,0.4166095627349729,0.4166095627349729,0.4166095627349729,0.416322558784053,0.4088493555486159,0.4165105393822547,0.4165105393822547,0.4165105393822547,0.4165105393822547,0.4164148106945908,0.4164148106945908,0.42830667490652424,0.44126338393247116,0.4089300030291119,0.416322558784053,0.4296441494176297,0.42830667490652424,0.5090598364175671,0.4199176404269158,0.4202390313024654,0.4203862801320223,0.4166095627349729,0.4166095627349729,0.4166095627349729
연산동,0.18981402816590848,0.18979456255232896,0.18979456255232896,0.18979456255232896,0.18979456255232896,0.18979456255232896,0.18979456255232896,0.18979456255232896,0.19100678526168674,0.18981402816590848,0.18979456255232896,0.18981402816590848,0.18981402816590848,0.18981402816590848,0.18982214500696454,0.2974158907172607,0.1634662279377863,0.29726770549432646,0.2974158907172607,0.2779532468435247,0.2973404346573378,0.13922838392065373,0.1608976411495417,0.4016624522617208,0.27839807176442327,0.18981402816590848,0.18979456255232896,0.18979456255232896
온천동,0.34036067614763277,0.33865419234809047,0.33865419234809047,0.33865419234809047,0.33865419234809047,0.33865419234809047,0.33865419234809047,0.33865419234809047,0.35002197345660596,0.34036067614763277,0.33865419234809047,0.34036067614763277,0.34036067614763277,0.34036067614763277,0.3280537968264691,0.3497031006447066,0.35034080177839144,0.3501054114465505,0.3497031006447066,0.6026513915346061,0.34992436623457335,0.5953033533315201,0.594781854706016,0.639387320305498,0.607825180622077,0.34036067614763277,0.33865419234809047,0.33865419234809047
용호동,0.23080473562428802,0.23080473562428802,0.23080473562428802,0.23080473562428802,0.23080473562428802,0.23080473562428802,0.23080473562428802,0.22588997303552663,0.2718233299987454,0.23560546920250092,0.23080473562428802,0.23560546920250092,0.23560546920250092,0.23560546920250092,0.23080473562428802,0.27826119734683397,0.2730493420020645,0.2817019026228676,0.5842962573902201,0.5849463753517524,0.5855941727651159,0.5578326782417103,0.4655619195268217,0.27441424814993065,0.2718233299987454,0.23080473562428802,0.23080473562428802,0.23080473562428802
우동,0.42787475691640614,0.427026010980484,0.427026010980484,0.427026010980484,0.427026010980484,0.427026010980484,0.427026010980484,0.427026010980484,0.39677487166849335,0.427026010980484,0.42787475691640614,0.42787475691640614,0.427026010980484,0.4229957463965796,0.4229957463965796,0.4552642200928967,0.44093915767058856,0.6328543022091323,0.4125112657480336,0.435183942566575,0.6358892067160156,0.4367534436527978,0.7875993211910667,0.6363911681159241,0.6388410754441646,0.427026010980484,0.427026010980484,0.427026010980484
일광면,0.2912667712319182,0.2963592498423677,0.29126677123191813,0.29126677123191813,0.29126677123191813,0.29126677123191813,0.29126677123191813,0.2963592498423677,0.29650210342406824,0.2963592498423677,0.2963592498423677,0.2963592498423677,0.29126677123191813,0.4216417375851004,0.2963592498423677,0.14334594205817347,0.14027582207782147,0.4099170832215295,0.20978610856421132,0.43517292726884693,0.4442127765505927,0.4230377037264013,0.431044621488545,0.4311627682103345,0.43506883115285,0.29126677123191813,0.29126677123191813,0.29126677123191813
장림동,0.18778176379583955,0.18778176379583955,0.18778176379583955,0.18778176379583955,0.18778176379583955,0.18778176379583955,0.20600757277810147,0.46071642781667843,0.3732308140820125,0.20600757277810147,0.18778176379583955,0.20600757277810147,0.20600757277810147,0.20600757277810147,0.20834320723736152,0.37814964275189433,0.5434462554551244,0.37662912637786644,0.3732308140820125,0.3791180803828926,0.3918817885549534,0.5450865906186659,0.5670548751392116,0.549735688928048,0.6296779592704089,0.5798889653818469,0.549735688928048,0.18778176379583955
장안읍,0.29126641356400645,0.2963588954893118,0.29126641356400645,0.29126641356400645,0.29126641356400645,0.29126641356400645,0.29126641356400645,0.2963588954893118,0.29650175286964253,0.2963588954893118,0.2963588954893118,0.2963588954893118,0.29126641356400645,0.42164139129005795,0.2963588954893118,0.1433456434718658,0.14027549694433605,0.40991673494769165,0.2097856828155918,0.4351726575473941,0.44421246827087507,0.4230373636698632,0.4310444021588865,0.4311625633749346,0.4350685507894151,0.29126641356400645,0.29126641356400645,0.29126641356400645
장전동,0.6240716242648736,0.6240716242648736,0.6259441248425505,0.6240716242648736,0.6240716242648736,0.6240716242648736,0.6240716242648736,0.6259441248425505,0.6315684567191752,0.6240716242648736,0.6278194365154527,0.6259441248425505,0.6259441248425505,0.629695069564954,0.6278194365154527,0.6826805659262346,0.6327546784124183,0.6843516701072194,0.6334369673097753,0.6327546784124183,0.6876821721064311,0.7238211544961219,0.7229327199565407,0.7191121333108063,0.7685425000532113,0.6259441248425505,0.6240716242648736,0.6240716242648736
정관읍,0.29113007104458766,0.29127717656957036,0.29113007104458766,0.29113007104458766,0.29113007104458766,0.29113007104458766,0.29113007104458766,0.29127717656957036,0.2963678941742788,0.29127717656957036,0.29127717656957036,0.29127717656957036,0.29113007104458766,0.296509048672306,0.29127717656957036,0.1432307978526905,0.14015083676081241,0.4097822388659533,0.1433405061955056,0.43506807144419224,0.4421487172742974,0.4098885300275614,0.4378101190835944,0.43108290341428146,0.43495989486312403,0.29113007104458766,0.29113007104458766,0.29113007104458766
주례동,0.4574729269118496,0.4574729269118496,0.4574729269118496,0.4574729269118496,0.4574729269118496,0.4574729269118496,0.4574729269118496,0.45278089550349365,0.5620702633304078,0.4574729269118496,0.4551777601693897,0.4574729269118496,0.4551777601693897,0.4551777601693897,0.45278089550349365,0.5620702633304078,0.2853368110225887,0.443834966248229,0.4551777601693897,0.4502839675451902,0.443834966248229,0.16023969119917464,0.17212266295362388,0.19621013659063624,0.24633766032301235,0.4574729269118496,0.4574729269118496,0.4574729269118496
중동,0.18158980310707384,0.1624880407615807,0.1624880407615807,0.1624880407615807,0.1624880407615807,0.1624880407615807,0.1624880407615807,0.1624880407615807,0.2389371775897535,0.1624880407615807,0.18158980310707384,0.18158980310707384,0.1624880407615807,0.18261815575277235,0.18261815575277235,0.24603022868001045,0.23996877481901316,0.42000524917888393,0.23718988996473653,0.3940452773244449,0.4208188487049359,0.4151131726971957,0.5374640936944256,0.4188357507272219,0.4232406113811996,0.1624880407615807,0.1624880407615807,0.1624880407615807
철마면,0.06709014119422893,0.0833138540850657,0.06709014119422893,0.06709014119422893,0.06709014119422893,0.06709014119422893,0.06709014119422893,0.0833138540850657,0.09248602627434721,0.0833138540850657,0.0833138540850657,0.0833138540850657,0.06709014119422893,0.10166072812030866,0.0833138540850657,0.14362933536959296,0.22657528409696925,0.39981652652968974,0.16032890239421882,0.4265207374371449,0.4102405043881798,0.3999126521313544,0.3070579408855427,0.43223061341896263,0.4263972211109244,0.06709014119422893,0.06709014119422893,0.06709014119422893
청학동,0.19466455565087334,0.19466455565087334,0.19466455565087334,0.19466455565087334,0.19466455565087334,0.19398806564091456,0.19466455565087334,0.2087831361783503,0.20700002050791194,0.19398806564091456,0.19398806564091456,0.19398806564091456,0.19398806564091456,0.20939680320938583,0.20939680320938583,0.2311510612562649,0.22381209277717778,0.20700002050791194,0.23065458099900962,0.22988155449987618,0.2311510612562649,0.24905069771533733,0.2484096997828475,0.20479596458008223,0.2746640459952897,0.23231521006758654,0.20700002050791194,0.19466455565087334
초량동,0.2763377118162268,0.2763377118162268,0.2763377118162268,0.2763377118162268,0.2763377118162268,0.2763377118162268,0.2763377118162268,0.27434548984154117,0.26288970290247277,0.27597172411656723,0.27597172411656723,0.27571844638475645,0.2758460030336435,0.27519018841552745,0.27519018841552745,0.5304201124149114,0.3901471299602442,0.2626859888460737,0.5304201124149114,0.517516045183254,0.5158540684187883,0.4070171662901766,0.40325388202674806,0.38905489550501393,0.5308857064522938,0.2762175947219971,0.2763377118162268,0.2763377118162268
하단동,0.1877809167045995,0.1877809167045995,0.1877809167045995,0.1877809167045995,0.1877809167045995,0.1877809167045995,0.20600671129324008,0.4607155416420743,0.37322990449582144,0.20600671129324008,0.1877809167045995,0.20600671129324008,0.20600671129324008,0.20600671129324008,0.20834233265272836,0.37814880660592043,0.5434454889760004,0.3766282128303498,0.37322990449582144,0.3791171688765586,0.3918808937153562,0.545085969575963,0.5670545891764447,0.5497350112206714,0.6296784401135618,0.5798890715262455,0.5497350112206714,0.1877809167045995
