Dong,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
금사동,0.1950562426219985,0.1950562426219985,0.19640965248989045,0.1950562426219985,0.1950562426219985,0.1950562426219985,0.1950562426219985,0.19640965248989045,0.20053999882025675,0.1950562426219985,0.19777492806645514,0.19640965248989045,0.19640965248989045,0.1991518028337798,0.19777492806645514,0.3786828192861725,0.2047695663214229,0.38015861213909474,0.20193922677054452,0.2047695663214229,0.3831336957261243,0.5974179909512602,0.7522720488316127,0.4354177373650087,0.735545580738805,0.19640965248989045,0.1950562426219985,0.1950562426219985
기장읍,0.15119246938240888,0.15252498287091223,0.15119246938240888,0.15119246938240888,0.15119246938240888,0.15119246938240888,0.15119246938240888,0.15252498287091223,0.15386990148174157,0.15252498287091223,0.15252498287091223,0.15252498287091223,0.15119246938240888,0.15522697750820313,0.15252498287091223,0.29148759859220996,0.1607714811620891,0.43287484301887946,0.2929409952203894,0.4282106605087318,0.4437311187025045,0.3079079564226748,0.8107255974153491,0.5567132988412361,0.45139425179232623,0.15119246938240888,0.15119246938240888,0.15119246938240888
남산동,0.20854811380095484,0.20854811380095484,0.21000863331102831,0.20854811380095484,0.20854811380095484,0.20854811380095484,0.20854811380095484,0.21000863331102831,0.21444206049168552,0.20854811380095484,0.21147804630553946,0.21000863331102831,0.21000863331102831,0.2129559819721309,0.21147804630553946,0.35157562599906067,0.21894522862475888,0.35311663274601,0.2159358934470451,0.21894522862475888,0.3978767171004657,0.612505213694267,0.7218889550439161,0.45044274153935354,0.7480744365284124,0.21000863331102831,0.20854811380095484,0.20854811380095484
남천동,0.13765993093702206,0.13386257116749176,0.13386257116749176,0.13386257116749176,0.13386257116749176,0.13386257116749176,0.13386257116749176,0.13386257116749176,0.1949512689840002,0.13386257116749176,0.13765993093702206,0.13765993093702206,0.13386257116749176,0.14150620321157037,0.14150620321157037,0.5579934229612881,0.3400383861150888,0.6286884583491172,0.33196990655630515,0.6945241194411147,0.6345704128248439,0.6968423877860302,0.9029043382802083,0.6256405715664272,0.6822019347674461,0.13386257116749176,0.13386257116749176,0.13386257116749176
남항동3가,0.1935365964551619,0.1935365964551619,0.1935365964551619,0.1935365964551619,0.1935365964551619,0.19560253967869073,0.1935365964551619,0.1997013643254516,0.20667593544248977,0.19560253967869073,0.19560253967869073,0.19560253967869073,0.19560253967869073,0.19765767629174688,0.19765767629174688,0.2423890155664243,0.22199553902126617,0.20667593544248977,0.4437585976911372,0.2492616537771355,0.2423890155664243,0.45217807455982334,0.629148849468436,0.21445703223008386,0.6458787191238161,0.23702654424785463,0.20667593544248977,0.1935365964551619
노포동,0.21084201234909994,0.21084201234909994,0.21191381162106132,0.21084201234909994,0.21084201234909994,0.21084201234909994,0.21084201234909994,0.21191381162106132,0.21521903454738806,0.21084201234909994,0.21300059268633145,0.21191381162106132,0.21191381162106132,0.21410234134839998,0.21300059268633145,0.4746847625490078,0.21865841419831447,0.47593337856236867,0.21635064018419053,0.21865841419831447,0.47847306227307534,0.5825288724588533,0.7049181933180744,0.5294586674639465,0.7249938919251431,0.21191381162106132,0.21084201234909994,0.21084201234909994
눌차동,0.07654472817018158,0.07654472817018158,0.07654472817018158,0.07654472817018158,0.07654472817018158,0.07654472817018158,0.07654472817018158,0.07707374602819402,0.07755459976098322,0.07661374023075651,0.07664841827622262,0.07661374023075651,0.0767181215028326,0.07682355362597061,0.0767882917671751,0.2667700971004569,0.07793964496613831,0.07821746932572285,0.07696579428439795,0.0767181215028326,0.07755459976098322,0.31960942004207094,0.31442667796897195,0.3243378026815541,0.07842027301133112,0.07654472817018158,0.07654472817018158,0.07654472817018158
다대동,0.1553441723682991,0.1553441723682991,0.1553441723682991,0.1553441723682991,0.1553441723682991,0.1553441723682991,0.15867760885619572,0.1654348353970415,0.1757664899010479,0.15867760885619572,0.1553441723682991,0.15867760885619572,0.15867760885619572,0.15867760885619572,0.16204181019645278,0.3446236940483617,0.3550589042831017,0.18276010895046502,0.1757664899010479,0.1862820595648097,0.4757723286368159,0.8572535097547402,0.9136727270095859,0.6695106556791132,0.9786551544455453,0.8392726518814609,0.6695106556791132,0.1553441723682991
대저1동,0.17644389625894696,0.17644389625894696,0.17644389625894696,0.17644389625894696,0.17644389625894696,0.17644389625894696,0.17644389625894696,0.181045763578896,0.18506704812453062,0.17705472958669582,0.17736048395198378,0.17705472958669582,0.17797265112181565,0.17889249676704677,0.17858567346891696,0.23983800129687027,0.18817602011117307,0.19035825257583838,0.18012179030765868,0.17797265112181565,0.18506704812453062,0.6901369368474253,0.6723630745180338,0.7015563081274765,0.19191918380704118,0.17644389625894696,0.17644389625894696,0.17644389625894696
대저2동,0.1761252423205156,0.1761252423205156,0.1761252423205156,0.1761252423205156,0.1761252423205156,0.1761252423205156,0.1761252423205156,0.18072088286798577,0.18473731337909943,0.1767352077844751,0.17704053249394192,0.1767352077844751,0.17765184896076813,0.17857044023812685,0.17826403215664535,0.2394962188037473,0.18784290667867853,0.19002296175568156,0.17979810221639714,0.17765184896076813,0.18473731337909943,0.6897980336181005,0.672015269637363,0.701225619604686,0.19158243345084575,0.1761252423205156,0.1761252423205156,0.1761252423205156
덕천동,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06922018188918128,0.08292783329245132,0.06732576101280978,0.06732576101280978,0.06732576101280978,0.06922018188918128,0.07122324043836918,0.06922018188918128,0.0856109542709104,0.0856109542709104,0.08292783329245132,0.07122324043836918,0.07556360219132062,0.07556360219132062,0.3013028005205037,0.23858768526822027,0.2564296426090856,0.23858768526822027,0.06732576101280978,0.06732576101280978,0.06732576101280978
덕포동,0.13000639655081148,0.13000639655081148,0.13000639655081148,0.13000639655081148,0.13000639655081148,0.13000639655081148,0.13000639655081148,0.13882661803025179,0.16341856491110446,0.13000639655081148,0.13434210252487855,0.13000639655081148,0.13434210252487855,0.13434210252487855,0.13882661803025179,0.16341856491110446,0.1863042386413238,0.14823769605969672,0.13434210252487855,0.14345907114410011,0.14823769605969672,0.8407342272933862,0.8207466587465422,0.7876274758804829,0.33412617968322716,0.13000639655081148,0.13000639655081148,0.13000639655081148
동삼동,0.02533877587320491,0.02533877587320491,0.02533877587320491,0.02533877587320491,0.02533877587320491,0.0257735267294989,0.02533877587320491,0.02665769427948365,0.028021035664668636,0.0257735267294989,0.0257735267294989,0.0257735267294989,0.0257735267294989,0.02621315767274003,0.02621315767274003,0.22197197634312718,0.2193819158296545,0.028021035664668636,0.229455494712012,0.22415140816571066,0.22197197634312718,0.2333607521946764,0.3288445262519622,0.029909587983468718,0.38195356120446916,0.22040080785964677,0.028021035664668636,0.02533877587320491
두구동,0.25452276322712974,0.25452276322712974,0.2560732850261876,0.25452276322712974,0.25452276322712974,0.25452276322712974,0.25452276322712974,0.2560732850261876,0.2606967575634388,0.25452276322712974,0.25761941453028914,0.2560732850261876,0.2560732850261876,0.2591607151673887,0.25761941453028914,0.3144137461332771,0.2652691611896413,0.31588459468428454,0.2622271201024017,0.2652691611896413,0.4437988517191024,0.6555763749788681,0.7486507657321796,0.4953467691450757,0.7781179880971775,0.2560732850261876,0.25452276322712974,0.25452276322712974
